# lat	lon	geoid_height_m
48.890000000000001	21.794000000000000	-32768.0000000
48.890000000000001	21.820000000000000	-32768.0000000
48.890000000000001	21.846000000000000	-32768.0000000
48.890000000000001	21.872000000000000	-32768.0000000
48.890000000000001	21.898000000000003	-32768.0000000
48.890000000000001	21.923999999999999	-32768.0000000
48.890000000000001	21.950000000000003	-32768.0000000
48.890000000000001	21.975999999999999	-32768.0000000
48.890000000000001	22.002000000000002	-32768.0000000
48.890000000000001	22.028000000000002	-32768.0000000
48.890000000000001	22.054000000000002	-32768.0000000
48.890000000000001	22.080000000000002	-32768.0000000
48.890000000000001	22.106000000000002	-32768.0000000
48.890000000000001	22.132000000000001	-32768.0000000
48.890000000000001	22.158000000000001	-32768.0000000
48.890000000000001	22.184000000000001	-32768.0000000
48.890000000000001	22.210000000000001	-32768.0000000
48.890000000000001	22.236000000000001	-32768.0000000
48.890000000000001	22.262000000000000	-32768.0000000
48.890000000000001	22.288000000000000	-32768.0000000
48.890000000000001	22.314000000000000	-32768.0000000
48.890000000000001	22.340000000000000	-32768.0000000
48.890000000000001	22.366000000000000	-32768.0000000
48.890000000000001	22.392000000000003	-32768.0000000
48.890000000000001	22.417999999999999	-32768.0000000
48.890000000000001	22.444000000000003	-32768.0000000
48.890000000000001	22.470000000000002	-32768.0000000
48.890000000000001	22.496000000000002	-32768.0000000
48.890000000000001	22.522000000000002	-32768.0000000
48.890000000000001	22.548000000000002	-32768.0000000
48.890000000000001	22.574000000000002	-32768.0000000
48.890000000000001	22.600000000000001	-32768.0000000
48.890000000000001	22.626000000000001	-32768.0000000
48.890000000000001	22.652000000000001	-32768.0000000
48.890000000000001	22.678000000000001	-32768.0000000
48.890000000000001	22.704000000000001	-32768.0000000
48.890000000000001	22.730000000000000	-32768.0000000
48.890000000000001	22.756000000000000	-32768.0000000
48.890000000000001	22.782000000000000	-32768.0000000
48.890000000000001	22.808000000000000	-32768.0000000
48.890000000000001	22.834000000000003	-32768.0000000
48.890000000000001	22.859999999999999	-32768.0000000
48.890000000000001	22.886000000000003	-32768.0000000
48.890000000000001	22.911999999999999	-32768.0000000
48.890000000000001	22.938000000000002	-32768.0000000
48.890000000000001	22.964000000000002	-32768.0000000
48.890000000000001	22.990000000000002	-32768.0000000
48.890000000000001	23.016000000000002	-32768.0000000
48.890000000000001	23.042000000000002	-32768.0000000
48.872000000000000	16.100000000000001	-32768.0000000
48.872000000000000	16.126000000000001	-32768.0000000
48.872000000000000	16.152000000000001	-32768.0000000
48.872000000000000	16.178000000000001	-32768.0000000
48.872000000000000	16.204000000000001	-32768.0000000
48.872000000000000	16.230000000000000	-32768.0000000
48.872000000000000	16.256000000000000	-32768.0000000
48.872000000000000	16.282000000000000	-32768.0000000
48.872000000000000	16.308000000000000	-32768.0000000
48.872000000000000	16.334000000000003	-32768.0000000
48.872000000000000	16.360000000000003	-32768.0000000
48.872000000000000	16.386000000000003	-32768.0000000
48.872000000000000	16.412000000000003	-32768.0000000
48.872000000000000	16.438000000000002	-32768.0000000
48.872000000000000	16.464000000000002	-32768.0000000
48.872000000000000	16.490000000000002	-32768.0000000
48.872000000000000	16.516000000000002	-32768.0000000
48.872000000000000	16.542000000000002	-32768.0000000
48.872000000000000	16.568000000000001	-32768.0000000
48.872000000000000	16.594000000000001	-32768.0000000
48.872000000000000	16.620000000000001	-32768.0000000
48.872000000000000	16.646000000000001	-32768.0000000
48.872000000000000	16.672000000000001	-32768.0000000
48.872000000000000	16.698000000000000	-32768.0000000
48.872000000000000	16.724000000000000	-32768.0000000
48.872000000000000	16.750000000000000	-32768.0000000
48.872000000000000	16.776000000000000	-32768.0000000
48.872000000000000	16.802000000000000	-32768.0000000
48.872000000000000	16.828000000000003	-32768.0000000
