# lat	lon	lat_offset_arcsec	lon_offset_arcsec
48.861111111111114	18.444444444444443	0.0000000	-0.0000000
48.861111111111114	18.472222222222221	0.0000000	-0.0000000
48.861111111111114	18.500000000000000	0.0000000	-0.0000000
48.861111111111114	18.527777777777779	0.0000000	-0.0000000
48.861111111111114	18.555555555555554	0.0000000	-0.0000000
48.861111111111114	18.583333333333332	0.0000000	-0.0000000
48.861111111111114	18.611111111111111	0.0000000	-0.0000000
48.861111111111114	18.638888888888889	0.0000000	-0.0000000
48.861111111111114	18.666666666666664	0.0000000	-0.0000000
48.861111111111114	18.694444444444443	0.0000000	-0.0000000
48.861111111111114	18.722222222222221	0.0000000	-0.0000000
48.861111111111114	18.750000000000000	0.0000000	-0.0000000
48.861111111111114	18.777777777777779	0.0000000	-0.0000000
48.861111111111114	18.805555555555554	0.0000000	-0.0000000
48.861111111111114	18.833333333333332	0.0000000	-0.0000000
48.861111111111114	18.861111111111111	0.0000000	-0.0000000
48.861111111111114	18.888888888888889	0.0000000	-0.0000000
48.861111111111114	18.916666666666664	0.0000000	-0.0000000
48.861111111111114	18.944444444444443	0.0000000	-0.0000000
48.861111111111114	18.972222222222221	0.0000000	-0.0000000
48.861111111111114	19.000000000000000	0.0000000	-0.0000000
48.861111111111114	19.027777777777779	0.0000000	-0.0000000
48.861111111111114	19.055555555555554	0.0000000	-0.0000000
48.861111111111114	19.083333333333332	0.0000000	-0.0000000
48.861111111111114	19.111111111111111	0.0000000	-0.0000000
48.861111111111114	19.138888888888889	0.0000000	-0.0000000
48.861111111111114	19.166666666666664	0.0000000	-0.0000000
48.861111111111114	19.194444444444443	0.0000000	-0.0000000
48.861111111111114	19.222222222222221	0.0000000	-0.0000000
48.861111111111114	19.250000000000000	0.0000000	-0.0000000
48.861111111111114	19.277777777777779	0.0000000	-0.0000000
48.861111111111114	19.305555555555554	0.0000000	-0.0000000
48.861111111111114	19.333333333333332	0.0000000	-0.0000000
48.861111111111114	19.361111111111111	0.0000000	-0.0000000
48.861111111111114	19.388888888888889	0.0000000	-0.0000000
48.861111111111114	19.416666666666664	0.0000000	-0.0000000
48.861111111111114	19.444444444444443	0.0000000	-0.0000000
48.861111111111114	19.472222222222221	0.0000000	-0.0000000
48.861111111111114	19.500000000000000	0.0000000	-0.0000000
48.861111111111114	19.527777777777779	0.0000000	-0.0000000
48.861111111111114	19.555555555555554	0.0000000	-0.0000000
48.861111111111114	19.583333333333332	0.0000000	-0.0000000
48.861111111111114	19.611111111111111	0.0000000	-0.0000000
48.861111111111114	19.638888888888889	0.0000000	-0.0000000
48.861111111111114	19.666666666666664	0.0000000	-0.0000000
48.861111111111114	19.694444444444443	0.0000000	-0.0000000
48.861111111111114	19.722222222222221	0.0000000	-0.0000000
48.861111111111114	19.750000000000000	0.0000000	-0.0000000
48.861111111111114	19.777777777777779	0.0000000	-0.0000000
48.861111111111114	19.805555555555554	0.0000000	-0.0000000
48.861111111111114	19.833333333333332	0.0000000	-0.0000000
48.861111111111114	19.861111111111111	0.0000000	-0.0000000
48.861111111111114	19.888888888888889	0.0000000	-0.0000000
48.861111111111114	19.916666666666664	0.0000000	-0.0000000
48.861111111111114	19.944444444444443	0.0000000	-0.0000000
48.861111111111114	19.972222222222221	0.0000000	-0.0000000
48.861111111111114	20.000000000000000	0.0000000	-0.0000000
48.861111111111114	20.027777777777779	0.0000000	-0.0000000
48.861111111111114	20.055555555555554	0.0000000	-0.0000000
48.861111111111114	20.083333333333332	0.0000000	-0.0000000
48.861111111111114	20.111111111111111	0.0000000	-0.0000000
48.861111111111114	20.138888888888889	0.0000000	-0.0000000
48.861111111111114	20.166666666666664	0.0000000	-0.0000000
48.861111111111114	20.194444444444443	0.0000000	-0.0000000
48.861111111111114	20.222222222222221	0.0000000	-0.0000000
48.861111111111114	20.250000000000000	0.0000000	-0.0000000
48.861111111111114	20.277777777777779	0.0000000	-0.0000000
48.861111111111114	20.305555555555557	0.0000000	-0.0000000
48.861111111111114	20.333333333333332	0.0000000	-0.0000000
48.861111111111114	20.361111111111111	0.0000000	-0.0000000
48.861111111111114	20.388888888888889	0.0000000	-0.0000000
48.861111111111114	20.416666666666664	0.0000000	-0.0000000
48.861111111111114	20.444444444444443	0.0000000	-0.0000000
48.861111111111114	20.472222222222221	0.0000000	-0.0000000
48.861111111111114	20.500000000000000	0.0000000	-0.0000000
48.861111111111114	20.527777777777779	0.0000000	-0.0000000
48.861111111111114	20.555555555555557	0.0000000	-0.0000000
48.861111111111114	20.583333333333332	0.0000000	-0.0000000
48.861111111111114	20.611111111111111	0.0000000	-0.0000000
48.861111111111114	20.638888888888889	0.0000000	-0.0000000
48.861111111111114	20.666666666666664	0.0000000	-0.0000000
48.861111111111114	20.694444444444443	0.0000000	-0.0000000
48.861111111111114	20.722222222222221	0.0000000	-0.0000000
48.861111111111114	20.750000000000000	0.0000000	-0.0000000
48.861111111111114	20.777777777777779	0.0000000	-0.0000000
48.861111111111114	20.805555555555554	0.0000000	-0.0000000
48.861111111111114	20.833333333333332	0.0000000	-0.0000000
48.861111111111114	20.861111111111111	0.0000000	-0.0000000
48.861111111111114	20.888888888888889	0.0000000	-0.0000000
48.861111111111114	20.916666666666664	0.0000000	-0.0000000
48.861111111111114	20.944444444444443	0.0000000	-0.0000000
48.861111111111114	20.972222222222221	0.0000000	-0.0000000
48.861111111111114	21.000000000000000	0.0000000	-0.0000000
48.861111111111114	21.027777777777779	0.0000000	-0.0000000
48.861111111111114	21.055555555555554	0.0000000	-0.0000000
48.861111111111114	21.083333333333332	0.0000000	-0.0000000
48.861111111111114	21.111111111111111	0.0000000	-0.0000000
48.861111111111114	21.138888888888889	0.0000000	-0.0000000
48.861111111111114	21.166666666666664	0.0000000	-0.0000000
48.861111111111114	21.194444444444443	0.0000000	-0.0000000
48.861111111111114	21.222222222222221	0.0000000	-0.0000000
48.861111111111114	21.250000000000000	0.0000000	-0.0000000
48.861111111111114	21.277777777777779	0.0000000	-0.0000000
48.861111111111114	21.305555555555554	0.0000000	-0.0000000
48.861111111111114	21.333333333333332	0.0000000	-0.0000000
48.861111111111114	21.361111111111111	0.0000000	-0.0000000
48.861111111111114	21.388888888888889	0.0000000	-0.0000000
48.861111111111114	21.416666666666664	0.0000000	-0.0000000
48.861111111111114	21.444444444444443	0.0000000	-0.0000000
48.861111111111114	21.472222222222221	0.0000000	-0.0000000
48.861111111111114	21.500000000000000	0.0000000	-0.0000000
48.861111111111114	21.527777777777779	0.0000000	-0.0000000
48.861111111111114	21.555555555555554	0.0000000	-0.0000000
48.861111111111114	21.583333333333332	0.0000000	-0.0000000
48.861111111111114	21.611111111111111	0.0000000	-0.0000000
48.861111111111114	21.638888888888889	0.0000000	-0.0000000
48.861111111111114	21.666666666666664	0.0000000	-0.0000000
48.861111111111114	21.694444444444443	0.0000000	-0.0000000
48.861111111111114	21.722222222222221	0.0000000	-0.0000000
48.861111111111114	21.750000000000000	0.0000000	-0.0000000
48.861111111111114	21.777777777777779	0.0000000	-0.0000000
48.861111111111114	21.805555555555554	0.0000000	-0.0000000
48.861111111111114	21.833333333333332	0.0000000	-0.0000000
48.861111111111114	21.861111111111111	0.0000000	-0.0000000
48.861111111111114	21.888888888888889	0.0000000	-0.0000000
48.861111111111114	21.916666666666664	0.0000000	-0.0000000
48.861111111111114	21.944444444444443	0.0000000	-0.0000000
48.861111111111114	21.972222222222221	0.0000000	-0.0000000
48.861111111111114	22.000000000000000	0.0000000	-0.0000000
48.861111111111114	22.027777777777779	0.0000000	-0.0000000
48.861111111111114	22.055555555555554	0.0000000	-0.0000000
48.861111111111114	22.083333333333332	0.0000000	-0.0000000
48.861111111111114	22.111111111111111	0.0000000	-0.0000000
48.861111111111114	22.138888888888889	0.0000000	-0.0000000
48.861111111111114	22.166666666666664	0.0000000	-0.0000000
48.861111111111114	22.194444444444443	0.0000000	-0.0000000
48.861111111111114	22.222222222222221	0.0000000	-0.0000000
48.861111111111114	22.250000000000000	0.0000000	-0.0000000
48.861111111111114	22.277777777777779	0.0000000	-0.0000000
