// wgseov-wgs84-eov(fi, la, dy, dx, dz)
47.2500	16.7658	0.34129	-0.45552	0.37327
47.2950	16.7658	0.33653	-0.27182	0.37851
47.3400	16.7658	0.31949	-0.51531	0.38373
47.3850	16.7658	0.28976	-0.32325	0.41694
47.4300	16.7658	0.26239	-0.55651	0.44815
47.4750	16.7658	0.24496	-0.37035	0.50835
47.5200	16.7658	0.22154	-0.60766	0.57154
47.5650	16.7658	0.20771	-0.40867	0.64072
47.6100	16.7658	0.21651	-0.65729	0.67189
47.6550	16.7658	0.21555	-0.47973	0.67006
47.7000	16.7658	0.20187	-0.72894	0.68721
47.7450	16.7658	0.19007	-0.53409	0.67936
46.2600	16.8312	0.57977	0.13004	0.75658
46.3050	16.8312	0.56393	-0.10935	0.75105
46.3500	16.8312	0.54512	0.09637	0.75951
46.3950	16.8312	0.51910	-0.12161	0.76096
46.4400	16.8312	0.48975	0.07038	0.76040
46.4850	16.8312	0.49585	-0.16247	0.72084
46.5300	16.8312	0.50426	0.04853	0.68526
46.5750	16.8312	0.50078	-0.17843	0.66068
46.6200	16.8312	0.51726	-0.00968	0.64109
46.6650	16.8312	0.50250	-0.25002	0.62449
46.7100	16.8312	0.51236	-0.06777	0.60388
46.7550	16.8312	0.49462	-0.30475	0.57727
46.8000	16.8312	0.50015	-0.14627	0.52164
46.8450	16.8312	0.49474	-0.39314	0.50801
46.8900	16.8312	0.50325	-0.22168	0.51137
46.9350	16.8312	0.49847	-0.46871	0.48772
46.9800	16.8312	0.50027	-0.28654	0.48207
47.0250	16.8312	0.47742	-0.52299	0.48740
47.0700	16.8312	0.45781	-0.33536	0.47473
47.1150	16.8312	0.43220	-0.57849	0.46305
47.1600	16.8312	0.42247	-0.40367	0.45736
47.2050	16.8312	0.39740	-0.63475	0.42867
47.2500	16.8312	0.38487	-0.45599	0.41796
47.2950	16.8312	0.37767	-0.27037	0.41525
47.3400	16.8312	0.35160	-0.50186	0.44453
47.3850	16.8312	0.32155	-0.31770	0.47380
47.4300	16.8312	0.30528	-0.54480	0.50106
47.4750	16.8312	0.27868	-0.35538	0.56131
47.5200	16.8312	0.25151	-0.58935	0.63056
47.5650	16.8312	0.25166	-0.39793	0.67580
47.6100	16.8312	0.24090	-0.64905	0.71103
47.6550	16.8312	0.24810	-0.46790	0.77825
47.7000	16.8312	0.24204	-0.71844	0.77846
47.7450	16.8312	0.24061	-0.54283	0.77267
46.2150	16.8966	0.48405	-0.02139	0.74249
46.2600	16.8966	0.46904	0.16920	0.75202
46.3050	16.8966	0.46646	-0.07170	0.74854
46.3500	16.8966	0.43750	0.11861	0.76306
46.3950	16.8966	0.42163	-0.09472	0.74956
46.4400	16.8966	0.39803	0.07504	0.73606
46.4850	16.8966	0.38519	-0.13996	0.70855
46.5300	16.8966	0.40928	0.04998	0.67303
46.5750	16.8966	0.40980	-0.18796	0.65050
46.6200	16.8966	0.41991	0.00692	0.60197
46.6650	16.8966	0.40910	-0.23622	0.56943
46.7100	16.8966	0.39754	-0.06168	0.56388
46.7550	16.8966	0.38874	-0.30728	0.53832
46.8000	16.8966	0.38285	-0.13933	0.48575
46.8450	16.8966	0.39036	-0.38765	0.46717
46.8900	16.8966	0.39446	-0.21055	0.47259
46.9350	16.8966	0.38262	-0.44686	0.43400
46.9800	16.8966	0.38703	-0.26987	0.44440
47.0250	16.8966	0.36717	-0.50743	0.45679
47.0700	16.8966	0.35021	-0.32881	0.45817
47.1150	16.8966	0.32764	-0.57188	0.44955
47.1600	16.8966	0.31764	-0.39291	0.44092
47.2050	16.8966	0.29369	-0.63275	0.43627
47.2500	16.8966	0.28097	-0.44568	0.43963
47.2950	16.8966	0.27964	-0.26965	0.44497
47.3400	16.8966	0.25185	-0.50966	0.47130
47.3850	16.8966	0.24678	-0.31693	0.49363
47.4300	16.8966	0.20592	-0.54039	0.55395
47.4750	16.8966	0.18645	-0.34323	0.60026
47.5200	16.8966	0.16084	-0.57740	0.65156
47.5650	16.8966	0.16328	-0.39608	0.75886
47.6100	16.8966	0.14624	-0.64223	0.80215
47.6550	16.8966	0.14492	-0.45502	0.84543
47.7000	16.8966	0.10978	-0.69943	0.86170
47.7450	16.8966	0.10901	-0.52361	0.85496
46.1700	16.9620	0.50408	0.27283	0.74026
46.2150	16.9620	0.53458	-0.00206	0.75085
46.2600	16.9620	0.51960	0.18849	0.75544
46.3050	16.9620	0.49334	-0.04538	0.75402
46.3500	16.9620	0.48629	0.15005	0.74259
46.3950	16.9620	0.46163	-0.07506	0.72415
46.4400	16.9620	0.44285	0.11999	0.71670
46.4850	16.9620	0.43114	-0.11763	0.69825
46.5300	16.9620	0.44797	0.05680	0.67379
46.5750	16.9620	0.45255	-0.15559	0.60431
46.6200	16.9620	0.45834	0.02593	0.57684
46.6650	16.9620	0.44155	-0.23548	0.54435
46.7100	16.9620	0.44065	-0.05412	0.52985
46.7550	16.9620	0.43684	-0.29983	0.47535
46.8000	16.9620	0.44658	-0.12588	0.39184
46.8450	16.9620	0.43309	-0.38115	0.39232
46.8900	16.9620	0.42882	-0.19789	0.39179
46.9350	16.9620	0.42700	-0.43497	0.40525
46.9800	16.9620	0.42607	-0.24965	0.40971
47.0250	16.9620	0.40925	-0.49082	0.41716
47.0700	16.9620	0.39201	-0.31871	0.42060
47.1150	16.9620	0.37054	-0.56522	0.42403
47.1600	16.9620	0.36732	-0.39159	0.42745
47.2050	16.9620	0.35455	-0.62472	0.44087
47.2500	16.9620	0.33870	-0.44983	0.45628
47.2950	16.9620	0.33629	-0.25790	0.47068
47.3400	16.9620	0.30384	-0.49395	0.51607
47.3850	16.9620	0.28981	-0.30517	0.57345
47.4300	16.9620	0.27041	-0.53150	0.59483
47.4750	16.9620	0.24412	-0.34512	0.67419
47.5200	16.9620	0.22912	-0.57701	0.71055
47.5650	16.9620	0.21890	-0.39232	0.78591
47.6100	16.9620	0.19165	-0.63203	0.82225
47.6550	16.9620	0.19884	-0.44429	0.86158
47.7000	16.9620	0.15668	-0.69511	0.92991
47.7450	16.9620	0.13364	-0.50460	0.97823
47.7900	16.9620	0.09190	-0.72979	1.04454
47.8350	16.9620	0.07096	-0.54179	1.07085
47.8800	16.9620	0.01401	-0.73964	1.14614
46.1700	17.0274	0.54665	0.30333	0.74855
46.2150	17.0274	0.54577	0.03584	0.75320
46.2600	17.0274	0.57000	0.20688	0.75684
46.3050	17.0274	0.54426	-0.02641	0.75747
46.3500	17.0274	0.53529	0.18069	0.72410
46.3950	17.0274	0.50304	-0.05768	0.71272
46.4400	17.0274	0.48425	0.13822	0.70133
46.4850	17.0274	0.48085	-0.09849	0.64793
46.5300	17.0274	0.47360	0.08994	0.62252
46.5750	17.0274	0.47942	-0.14137	0.56511
46.6200	17.0274	0.48508	0.04033	0.52168
46.6650	17.0274	0.47548	-0.22184	0.50125
46.7100	17.0274	0.48941	-0.03814	0.46981
46.7550	17.0274	0.48177	-0.29343	0.41036
46.8000	17.0274	0.48732	-0.12199	0.36691
46.8450	17.0274	0.47900	-0.36467	0.33444
46.8900	17.0274	0.46755	-0.18275	0.31897
46.9350	17.0274	0.46490	-0.41509	0.33249
46.9800	17.0274	0.46382	-0.23995	0.36001
47.0250	17.0274	0.45022	-0.48322	0.36851
47.0700	17.0274	0.43286	-0.30112	0.38401
47.1150	17.0274	0.42067	-0.55758	0.39249
47.1600	17.0274	0.42641	-0.38180	0.41897
47.2050	17.0274	0.40499	-0.61671	0.43644
47.2500	17.0274	0.39018	-0.43952	0.46791
47.2950	17.0274	0.38187	-0.26221	0.53137
47.3400	17.0274	0.36192	-0.48781	0.55681
47.3850	17.0274	0.34111	-0.29749	0.59725
47.4300	17.0274	0.32535	-0.53321	0.63368
47.4750	17.0274	0.31640	-0.34415	0.68511
47.5200	17.0274	0.28419	-0.58628	0.76752
47.5650	17.0274	0.28248	-0.39674	0.82593
47.6100	17.0274	0.25818	-0.62955	0.87433
47.6550	17.0274	0.23406	-0.44281	0.92873
47.7000	17.0274	0.20704	-0.68057	0.96311
47.7450	17.0274	0.18189	-0.48692	1.01749
47.7900	17.0274	0.13551	-0.70990	1.08285
47.8350	17.0274	0.07868	-0.51760	1.13322
47.8800	17.0274	0.03531	-0.70510	1.17057
47.9250	17.0274	0.00917	-0.48043	1.20591
47.9700	17.0274	-0.01883	-0.68172	1.23525
46.1250	17.0928	0.39060	0.09473	0.74311
46.1700	17.0928	0.44703	0.29433	0.76282
46.2150	17.0928	0.45408	0.04079	0.77652
46.2600	17.0928	0.47182	0.23388	0.76022
